"id","sourceName","scientificName","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","nocturnal","bodymass_value"
"ITIS:711512","Poecilotriccus luluae","Poecilotriccus luluae",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,7.3
"ITIS:711510","Hemitriccus griseipectus","Hemitriccus griseipectus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,0,8.9
"ITIS:711500","Suiriri islerorum","Suiriri islerorum",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,10,90,0,0,0,0,22.8
"ITIS:711498","Myiopagis olallai","Myiopagis olallai",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,0,50,50,0,0,0,12.1
"ITIS:711509","Inezia caudata","Inezia caudata",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,0,7.5
"ITIS:562111","Phylloscartes parkeri","Phylloscartes parkeri",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,0,8.1
"ITIS:563500","Tolmomyias traylori","Tolmomyias traylori",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,11.5
NA,"Tolmomyias flavotectus",NA,90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,0,14.8
NA,"Tolmomyias viridiceps",NA,80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,0,11.3
NA,"Onychorhynchus mexicanus",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,16
"ITIS:712447","Myiobius sulphureipygius","Myiobius sulphureipygius",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,11.64
NA,"Contopus punensis",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,12.3
NA,"Ochthoeca nigrita",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,80,20,0,0,0,0,11.9
"ITIS:711524","Muscisaxicola griseus","Muscisaxicola griseus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,20.16
NA,"Knipolegus franciscanus",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,33,33,33,0,0,0,0,20.5
NA,"Sirystes albogriseus",NA,80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,0,31.8
NA,"Laniisoma buckleyi",NA,50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,50,50,0,0,0,0,0,47.1
"ITIS:915986","Thamnophilus ambiguus","Thamnophilus ambiguus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,23.45
"ITIS:915985","Thamnophilus pelzelni","Thamnophilus pelzelni",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,0,20.9
"ITIS:915983","Thamnophilus stictocephalus","Thamnophilus stictocephalus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,21.5
"ITIS:915984","Thamnophilus sticturus","Thamnophilus sticturus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,60,40,0,0,0,0,18.2
"ITIS:726105","Myrmotherula ignota","Myrmotherula ignota",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,70,30,0,0,0,7.1
"ITIS:726123","Myrmotherula multostriata","Myrmotherula multostriata",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,0,8
"ITIS:726103","Myrmotherula pacifica","Myrmotherula pacifica",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,0,10.1
"ITIS:915993","Epinecrophylla fjeldsaai","Epinecrophylla fjeldsaai",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,9.8
"ITIS:915997","Myrmotherula luctuosa","Myrmotherula luctuosa",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,0,8
"ITIS:915999","Herpsilochmus sellowi","Herpsilochmus sellowi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,7.5
"ITIS:916001","Herpsilochmus gentryi","Herpsilochmus gentryi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,0,10.6
"ITIS:916002","Formicivora intermedia","Formicivora intermedia",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,20,40,40,0,0,0,0,10
"ITIS:559111","Cercomacra laeta","Cercomacra laeta",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,40,40,20,0,0,0,0,15.96
"ITIS:559116","Cercomacra parkeri","Cercomacra parkeri",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,80,20,0,0,0,0,16.93
NA,"Furnarius longirostris",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,49
"ITIS:559576","Cranioleuca vulpecula","Cranioleuca vulpecula",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,18.89
"ITIS:558404","Acrobatornis fonsecai","Acrobatornis fonsecai",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0,0,13.7
NA,"Phacellodomus inornatus",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,70,20,10,0,0,0,0,24.5
"ITIS:711562","Pseudoseisura unirufa","Pseudoseisura unirufa",80,0,0,0,0,0,10,0,10,0,"Invertebrate",0,0,100,0,0,0,0,0,0,44.9
NA,"Hyloctistes virgatus",NA,80,0,20,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,29.5
"ITIS:559710","Dendrocolaptes sanctithomae","Dendrocolaptes sanctithomae",80,0,20,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,66.9
"ITIS:711576","Lepidocolaptes falcinellus","Lepidocolaptes falcinellus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,50,50,0,0,0,27.92
"ITIS:916734","Hylopezus auricularis","Hylopezus auricularis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,90,10,0,0,0,0,0,40.42
"ITIS:916616","Conopophaga cearae","Conopophaga cearae",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,60,40,0,0,0,0,0,22
"ITIS:916043","Scytalopus latrans","Scytalopus latrans",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,60,40,0,0,0,0,0,17.62
"ITIS:916036","Scytalopus iraiensis","Scytalopus iraiensis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,60,40,0,0,0,0,0,12.4
"ITIS:726117","Pica hudsonia","Pica hudsonia",30,20,0,0,0,30,0,0,0,20,"Omnivore",0,0,70,10,10,0,10,0,0,177.12
"ITIS:916632","Corvus minutus","Corvus minutus",40,0,20,0,0,0,40,0,0,0,"Omnivore",0,0,50,0,20,30,0,0,0,287.82
"ITIS:916171","Turdus daguae","Turdus daguae",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,80,0,20,0,0,0,0,58.5
"ITIS:554391","Progne elegans","Progne elegans",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,20,20,30,0,0,50.6
"ITIS:726120","Progne murphyi","Progne murphyi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,41.37
"ITIS:997740","Melozone cabanisi","Melozone cabanisi",40,0,0,0,0,0,20,0,30,10,"Omnivore",0,0,60,40,0,0,0,0,0,28
"ITIS:729228","Arremon franciscanus","Arremon franciscanus",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,70,30,0,0,0,0,0,24.9
"ITIS:729227","Arremon semitorquatus","Arremon semitorquatus",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,80,20,0,0,0,0,0,28.08
"ITIS:729230","Atlapetes latinuchus","Atlapetes latinuchus",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,80,20,0,0,0,0,0,23.56
"ITIS:729235","Atlapetes melanolaemus","Atlapetes melanolaemus",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,70,30,0,0,0,0,0,25.7
"ITIS:729232","Atlapetes melanopsis","Atlapetes melanopsis",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,70,30,0,0,0,0,0,32.17
"ITIS:729233","Atlapetes canigenis","Atlapetes canigenis",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,60,20,20,0,0,0,0,32.17
"ITIS:729231","Atlapetes forbesi","Atlapetes forbesi",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,50,50,0,0,0,0,0,32.17
NA,"Dendroica aestiva",NA,80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,20,20,30,20,10,0,0,10.8
"ITIS:950055","Dendroica delicata","Dendroica delicata",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,0,7.4
"ITIS:950054","Dendroica subita","Dendroica subita",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,0,7.6
"ITIS:997756","Hemispingus auricularis","Hemispingus auricularis",90,0,0,0,0,0,0,0,10,0,"Invertebrate",0,0,10,50,20,20,0,0,0,22
"ITIS:997757","Hemispingus ochraceus","Hemispingus ochraceus",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,10,50,20,20,0,0,0,14.5
"ITIS:997758","Hemispingus piurae","Hemispingus piurae",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,10,50,20,20,0,0,0,14.5
"ITIS:558999","Calyptophilus tertius","Calyptophilus tertius",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,50,30,20,0,0,0,0,49.2
"ITIS:997775","Piranga hepatica","Piranga hepatica",70,0,0,0,0,0,30,0,0,0,"Invertebrate",0,0,10,30,50,10,0,0,0,34.6
"ITIS:997774","Piranga lutea","Piranga lutea",70,0,0,0,0,0,30,0,0,0,"Invertebrate",0,0,0,10,30,60,0,0,0,34.6
"ITIS:562681","Ramphocelus costaricensis","Ramphocelus costaricensis",40,0,0,0,0,0,60,0,0,0,"FruiNect",0,0,20,50,30,0,0,0,0,31.25
"ITIS:997759","Ramphocelus icteronotus","Ramphocelus icteronotus",40,0,0,0,0,0,60,0,0,0,"FruiNect",0,0,10,30,40,20,0,0,0,33
"ITIS:726185","Spindalis dominicensis","Spindalis dominicensis",0,0,0,0,0,0,60,0,0,40,"FruiNect",0,0,0,30,30,40,0,0,0,29.4
"ITIS:726187","Spindalis nigricephala","Spindalis nigricephala",0,0,0,0,0,0,60,0,0,40,"FruiNect",0,0,0,30,60,10,0,0,0,45.05
"ITIS:726186","Spindalis portoricensis","Spindalis portoricensis",0,0,0,0,0,0,60,0,0,40,"FruiNect",0,0,0,30,40,30,0,0,0,32.12
NA,"Cacicus microrhynchus",NA,60,0,0,0,0,0,20,20,0,0,"Invertebrate",0,0,0,20,30,50,0,0,0,63.73
"ITIS:726190","Icterus prosthemelas","Icterus prosthemelas",20,0,0,0,0,0,40,40,0,0,"FruiNect",0,0,0,40,20,40,0,0,0,27.95
NA,"Molothrus armenti",NA,70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,100,0,0,0,0,0,0,67.43
NA,"Nectarinia tsavoensis",NA,50,0,0,0,0,0,0,50,0,0,"Omnivore",0,0,0,40,40,10,10,0,0,6.8
"ITIS:560697","Laniarius brauni","Laniarius brauni",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,40,30,20,10,0,0,0,54.3
"ITIS:560692","Laniarius amboimensis","Laniarius amboimensis",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,40,30,20,10,0,0,0,45.87
"ITIS:562468","Prionops rufiventris","Prionops rufiventris",70,0,0,0,0,0,20,0,10,0,"Invertebrate",0,0,10,20,40,30,0,0,0,50.07
"ITIS:915900","Onychognathus neumanni","Onychognathus neumanni",30,0,0,0,0,0,60,10,0,0,"FruiNect",0,0,0,50,50,0,0,0,0,39.8
"ITIS:916518","Passer shelleyi","Passer shelleyi",30,0,0,0,0,0,0,0,70,0,"PlantSeed",0,0,50,50,0,0,0,0,0,21.95
"ITIS:916519","Passer cordofanicus","Passer cordofanicus",0,0,0,0,0,0,0,0,100,0,"PlantSeed",0,0,50,50,0,0,0,0,0,21.95
"ITIS:916644","Parmoptila jamesoni","Parmoptila jamesoni",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,0,50,50,0,0,0,0,9.5
"ITIS:560646","Lagonosticta nitidula","Lagonosticta nitidula",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,100,0,0,0,0,0,0,10.7
"ITIS:560651","Lagonosticta sanguinodorsalis","Lagonosticta sanguinodorsalis",0,0,0,0,0,0,0,0,100,0,"PlantSeed",0,0,60,40,0,0,0,0,0,11.4
"ITIS:916651","Ortygospiza fuscocrissa","Ortygospiza fuscocrissa",20,0,0,0,0,0,0,0,60,20,"PlantSeed",0,0,100,0,0,0,0,0,0,10.99
"ITIS:997847","Serinus whytii","Serinus whytii",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,50,50,0,0,0,0,0,15.37
"ITIS:997856","Serinus flavivertex","Serinus flavivertex",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,50,50,0,0,0,0,0,14
"ITIS:997719","Emberiza vincenti","Emberiza vincenti",30,0,0,0,0,0,0,0,60,10,"PlantSeed",0,0,0,20,60,20,0,0,0,22.4
"ITIS:916131","Liocichla bugunorum","Liocichla bugunorum",50,0,0,0,0,0,40,0,10,0,"Omnivore",0,0,30,60,10,0,0,0,0,40
"ITIS:711494","Lipaugus weberi","Lipaugus weberi",20,0,0,0,0,0,80,0,0,0,"FruiNect",0,0,0,50,50,0,0,0,0,72.1
"ITIS:668597","Micrastur mintoni","Micrastur mintoni",50,0,0,0,50,0,0,0,0,0,"VertFishScav",0,0,0,100,0,0,0,0,0,209.5
"ITIS:915987","Thamnophilus divisorius","Thamnophilus divisorius",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,0,22.2
"ITIS:916312","Motacilla samveasnae","Motacilla samveasnae",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,22.7
"ITIS:686700","Ninox burhani","Ninox burhani",70,20,0,0,10,0,0,0,0,0,"Invertebrate",0,0,30,20,20,20,10,0,1,99
"ITIS:824121","Scolopax bukidnonensis","Scolopax bukidnonensis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0,0,238
"ITIS:686647","Otus thilohoffmanni","Otus thilohoffmanni",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,1,110.2
"ITIS:686698","Ninox sumbaensis","Ninox sumbaensis",70,20,0,0,10,0,0,0,0,0,"Invertebrate",0,0,30,20,20,20,10,0,1,90
"ITIS:916014","Percnostola arenarum","Percnostola arenarum",80,0,10,0,0,0,10,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,0,23
"ITIS:916702","Polioptila clementsi","Polioptila clementsi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,0,5.6
"ITIS:916038","Scytalopus pachecoi","Scytalopus pachecoi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,60,30,10,0,0,0,0,15.1
"ITIS:916318","Sheppardia aurantiithorax","Sheppardia aurantiithorax",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,40,10,0,0,0,0,17.1
"ITIS:916041","Scytalopus stilesi","Scytalopus stilesi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,0,22.1
"ITIS:916040","Scytalopus rodriguezi","Scytalopus rodriguezi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,0,21.6
"ITIS:686699","Ninox ios","Ninox ios",70,20,0,0,10,0,0,0,0,0,"Invertebrate",0,0,30,20,20,20,10,0,1,86
"ITIS:560551","Hypositta perdita","Hypositta perdita",70,0,0,0,30,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,14.1
"ITIS:707808","Gallirallus calayanensis","Gallirallus calayanensis",90,0,0,0,0,0,0,0,0,10,"Invertebrate",0,0,100,0,0,0,0,0,0,244
"ITIS:558459","Aethopyga linaraborae","Aethopyga linaraborae",50,0,0,0,0,0,0,50,0,0,"Omnivore",0,0,0,50,30,20,0,0,0,7.2
NA,"Amaurornis magnirostris",NA,40,0,10,10,0,0,0,0,20,20,"Invertebrate",0,10,80,10,0,0,0,0,0,168.6
"ITIS:729223","Amaurospiza carrizalensis","Amaurospiza carrizalensis",30,0,0,0,0,0,0,0,30,40,"Omnivore",0,0,50,50,0,0,0,0,0,13.3
"ITIS:711480","Antilophia bokermanni","Antilophia bokermanni",30,0,0,0,0,0,70,0,0,0,"FruiNect",0,0,0,50,50,0,0,0,0,19.8
"ITIS:729234","Atlapetes terborghi","Atlapetes terborghi",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,50,40,10,0,0,0,0,30.3
"ITIS:916893","Bradypterus alishanensis","Bradypterus alishanensis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,0,15.2
"ITIS:686707","Caprimulgus solala","Caprimulgus solala",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,10,30,30,10,20,0,1,57.2
"ITIS:915974","Henicorhina negreti","Henicorhina negreti",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,30,50,20,0,0,0,0,15.9
"ITIS:711506","Zimmerius villarejoi","Zimmerius villarejoi",40,0,0,0,0,0,60,0,0,0,"FruiNect",0,0,0,0,50,50,0,0,0,6.5
"ITIS:916132","Actinodura sodangorum","Actinodura sodangorum",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,0,20,70,10,0,0,0,38.1
"ITIS:916103","Garrulax konkakinhensis","Garrulax konkakinhensis",60,0,0,0,0,0,20,0,10,10,"Invertebrate",0,0,60,30,10,0,0,0,0,76.7
"ITIS:686694","Glaucidium mooreorum","Glaucidium mooreorum",50,30,10,0,10,0,0,0,0,0,"Invertebrate",0,0,80,10,10,0,0,0,1,51
"ITIS:916733","Grallaria ridgelyi","Grallaria ridgelyi",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,179.5
"ITIS:707810","Gymnocrex talaudensis","Gymnocrex talaudensis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0,0,294
"ITIS:558988","Calicalicus rufocarpalis","Calicalicus rufocarpalis",80,0,10,0,10,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,0,16.8
"ITIS:560359","Heinrichia calligyna","Heinrichia calligyna",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,33.6
"ITIS:563074","Sporophila ardesiaca","Sporophila ardesiaca",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,60,40,0,0,0,0,0,10.9
NA,"Cnipodectes superrufus",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,0,36.4
NA,"Eriocnemis isabellae",NA,10,0,0,0,0,0,0,90,0,0,"FruiNect",0,0,0,70,30,0,0,0,0,3.95
NA,"Phyllomyias weedeni",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,30,70,0,0,0,8.5
"ITIS:916202","Pycnonotus hualon","Pycnonotus hualon",20,0,0,0,0,0,60,0,10,10,"FruiNect",0,0,20,30,40,10,0,0,0,37
"ITIS:916055","Stachyris nonggangensis","Stachyris nonggangensis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,35.5
"ITIS:723264","Oceanites maorianus","Oceanites maorianus",60,0,0,30,0,10,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1,0,30.41
"ITIS:696087","Apteryx mantelli","Apteryx mantelli",80,0,0,0,0,0,10,0,0,10,"Invertebrate",0,0,100,0,0,0,0,0,1,2320.51
"ITIS:679120","Rhynchotus maculicollis","Rhynchotus maculicollis",40,0,0,0,10,0,0,0,30,20,"Omnivore",0,0,80,20,0,0,0,0,0,843.47
"ITIS:715225","Megapodius tenimberensis","Megapodius tenimberensis",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,0,875.81
"ITIS:715226","Megapodius geelvinkianus","Megapodius geelvinkianus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,642.48
"ITIS:677547","Arborophila campbelli","Arborophila campbelli",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,100,0,0,0,0,0,0,336
"ITIS:677549","Arborophila sumatrana","Arborophila sumatrana",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,100,0,0,0,0,0,0,336
"ITIS:677548","Arborophila rolli","Arborophila rolli",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,100,0,0,0,0,0,0,336
"ITIS:553885","Lophura hatinhensis","Lophura hatinhensis",40,0,0,0,0,0,30,0,20,10,"Omnivore",0,0,100,0,0,0,0,0,0,1090.96
"ITIS:678030","Lophura hoogerwerfi","Lophura hoogerwerfi",40,0,0,0,0,0,30,0,20,10,"Omnivore",0,0,100,0,0,0,0,0,0,1080.53
"ITIS:553886","Crossoptilon harmani","Crossoptilon harmani",0,0,0,0,0,0,40,0,0,60,"PlantSeed",0,0,100,0,0,0,0,0,0,2075.25
"ITIS:677540","Centrocercus minimus","Centrocercus minimus",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,1902.46
"ITIS:714068","Branta hutchinsii","Branta hutchinsii",0,0,0,0,0,0,10,0,0,90,"PlantSeed",0,40,60,0,0,0,0,0,0,2811.68
"ITIS:175120","Anas wyvilliana","Anas wyvilliana",40,0,10,10,0,0,0,0,20,20,"Omnivore",20,60,20,0,0,0,0,0,0,843.42
"ITIS:175119","Anas laysanensis","Anas laysanensis",40,0,10,10,0,0,0,0,20,20,"Omnivore",20,60,20,0,0,0,0,0,0,843.42
"ITIS:175070","Anas fulvigula","Anas fulvigula",40,0,10,10,0,0,0,0,20,20,"Omnivore",20,60,20,0,0,0,0,0,0,843.42
"ITIS:553920","Anas gracilis","Anas gracilis",20,0,0,0,0,0,0,0,40,40,"PlantSeed",0,100,0,0,0,0,0,0,0,488.11
"ITIS:714066","Anas nesiotis","Anas nesiotis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,0,0,499.09
"ITIS:714065","Anas chlorotis","Anas chlorotis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,0,0,499.09
"ITIS:714695","Anas andium","Anas andium",40,0,0,0,0,0,0,0,30,30,"PlantSeed",20,80,0,0,0,0,0,0,0,434
"ITIS:553922","Anas eatoni","Anas eatoni",20,0,0,0,10,0,0,0,20,50,"PlantSeed",0,70,30,0,0,0,0,0,0,944.62
"ITIS:553924","Anas puna","Anas puna",10,0,0,0,0,0,0,0,30,60,"PlantSeed",20,80,0,0,0,0,0,0,0,595.21
NA,"Melanerpes pulcher",NA,60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,0,0,50,50,0,0,0,52.48
NA,"Dendrocopos ramsayi",NA,100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,0,24.5
"ITIS:686184","Dendrocopos nanus","Dendrocopos nanus",70,0,0,0,0,0,20,10,0,0,"Invertebrate",0,0,0,80,20,0,0,0,0,16.15
"ITIS:685724","Picoides arizonae","Picoides arizonae",80,0,0,0,0,0,10,0,10,0,"Invertebrate",0,0,0,50,50,0,0,0,0,40.87
"ITIS:685726","Celeus obrieni","Celeus obrieni",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,0,114
"ITIS:554122","Picus vaillantii","Picus vaillantii",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,176
NA,"Megalaima faber",NA,10,0,0,0,0,0,90,0,0,0,"FruiNect",0,0,0,0,40,60,0,0,0,87.69
NA,"Megalaima nuchalis",NA,10,0,0,0,0,0,90,0,0,0,"FruiNect",0,0,0,0,40,60,0,0,0,87.69
NA,"Pogoniulus makawai",NA,30,0,0,0,0,0,70,0,0,0,"FruiNect",0,0,0,0,80,20,0,0,0,13.1
"ITIS:685973","Trachyphonus usambiro","Trachyphonus usambiro",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,50,50,0,0,0,0,0,35.75
"ITIS:685719","Capito auratus","Capito auratus",20,0,0,0,0,0,80,0,0,0,"FruiNect",0,0,0,20,80,0,0,0,0,57.37
"ITIS:554313","Ramphastos swainsonii","Ramphastos swainsonii",20,10,10,0,0,0,60,0,0,0,"FruiNect",0,0,0,10,30,60,0,0,0,651.68
NA,"Notharchus hyperrhynchus",NA,80,0,0,0,10,0,0,0,0,10,"Invertebrate",0,0,33,33,33,0,0,0,0,95.89
"ITIS:554409","Tockus jacksoni","Tockus jacksoni",40,20,20,0,0,0,10,0,10,0,"Omnivore",0,0,70,0,20,10,0,0,0,167.72
"ITIS:707858","Penelopides samarensis","Penelopides samarensis",20,0,20,0,0,0,40,0,20,0,"Omnivore",0,0,10,40,50,0,0,0,0,485.12
NA,"Trogon mesurus",NA,30,0,0,0,0,0,70,0,0,0,"FruiNect",0,0,0,10,30,60,0,0,0,114
"ITIS:554501","Trogon aurantiiventris","Trogon aurantiiventris",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,0,65.43
"ITIS:692944","Ceyx rufidorsa","Ceyx rufidorsa",80,0,10,10,0,0,0,0,0,0,"Invertebrate",0,30,40,30,0,0,0,0,0,17.79
NA,"Todiramphus recurvirostris",NA,70,10,10,10,0,0,0,0,0,0,"Invertebrate",0,0,40,30,20,0,10,0,0,52.96
"ITIS:693116","Merops nubicoides","Merops nubicoides",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,20,10,10,10,50,0,0,42.4
"ITIS:705302","Cuculus lepidus","Cuculus lepidus",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,20,20,40,20,0,0,0,87
"ITIS:554691","Cacomantis passerinus","Cacomantis passerinus",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0,0,25.3
"ITIS:705355","Cacomantis sepulcralis","Cacomantis sepulcralis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,40,40,20,0,0,0,35.75
"ITIS:705374","Chrysococcyx russatus","Chrysococcyx russatus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,0,18.6
"ITIS:554702","Chrysococcyx crassirostris","Chrysococcyx crassirostris",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,0,18.6
NA,"Eudynamys orientalis",NA,10,0,0,0,0,0,80,10,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,194.92
"ITIS:554799","Neomorphus squamiger","Neomorphus squamiger",50,0,30,0,0,10,0,0,10,0,"Omnivore",0,0,100,0,0,0,0,0,0,355.03
