"level","cond.estimate","cond.std.error","estimate","cond.var","var","std.error","upr.ci","lwr.ci","sig","metric","model_id"
"59",0.0229275035836079,0.10789398392367,0.0466012622044078,0.0116411117669212,0.0130979705334608,0.114446365313455,0.275493992831318,-0.182291468422503,FALSE,"SES_FRic","base"
"67",0.0963187431184588,0.09511467753363,0.119992501739259,0.00904680188232642,0.010503660648866,0.102487368240511,0.32496723822028,-0.0849822347417626,FALSE,"SES_FRic","base"
"69",0.00445342652331516,0.11743794066871,0.0281271851441151,0.0137916699085075,0.0152485286750472,0.123484932987985,0.275097051120085,-0.218842680831855,FALSE,"SES_FRic","base"
"77",-0.0025960337783336,0.118449553732385,0.0210777248424664,0.0140302967794012,0.0154871555459409,0.124447400719906,0.269972526282278,-0.227817076597346,FALSE,"SES_FRic","base"
"91",-0.0294339597192672,0.113292773584248,-0.00576020109846726,0.0128352525464117,0.0142921113129513,0.119549618623195,0.233339036147922,-0.244859438344857,FALSE,"SES_FRic","base"
"Global",-0.0094872328152081,0.0190987320770393,0.00938028452928587,0.000364761566950528,0.00209035279872951,0.0457203761875327,0.100821036904351,-0.0820604678457796,FALSE,"SES_FRic","climate"
"Polar/Temperate",0.00516376589764228,0.0204844363093733,0.0240312832421363,0.000419612130912771,0.00214520336269175,0.0463163401262638,0.116663963494664,-0.0686013970103913,FALSE,"SES_FRic","climate"
"Temperate",0.00816526591030524,0.0133770104345488,0.0270327832547992,0.000178944408166027,0.00190453563994501,0.0436409857810867,0.114314754816973,-0.0602491883073741,FALSE,"SES_FRic","climate"
"Temperate/Tropical",0.000937300509336489,0.0203499075795859,0.0198048178538305,0.000414118738497686,0.00213970997027667,0.0462569991490657,0.112318816151962,-0.072709180444301,FALSE,"SES_FRic","climate"
"Tropical",-0.00477909950130441,0.0197937774753943,0.0140884178431896,0.000391793626745428,0.00211738485852441,0.0460150503479504,0.10611851853909,-0.0779416828527112,FALSE,"SES_FRic","climate"
"Freshwater",-0.237174201672047,0.184118840344207,-0.340977217957647,0.0338997473696956,0.0601070025193124,0.245167294962669,0.149357371967691,-0.831311807882985,FALSE,"SES_FRic","realm"
"Marine",0.0730347913216322,0.0773399482853473,-0.0307682249639677,0.0059814676007802,0.032188722750397,0.179412158870008,0.328056092776048,-0.389592542703984,FALSE,"SES_FRic","realm"
"Terrestrial",0.164139410376543,0.0446115070980232,0.0603363940909436,0.00199018656555698,0.0281974417151738,0.167920938882481,0.396178271855905,-0.275505483674018,FALSE,"SES_FRic","realm"
"Amphibians",-0.0636643314216397,0.0862509624892145,-0.0897845645824402,0.00743922853031589,0.0135105269335695,0.116234792267933,0.142685019953426,-0.322254149118306,FALSE,"SES_FRic","taxa"
"Birds",0.0654347168217225,0.0390416049764107,0.0393144836609219,0.0015242469191341,0.00759554532238772,0.0871524257974941,0.21361933525591,-0.134990367934066,FALSE,"SES_FRic","taxa"
"Mammals",-0.00177038539808118,0.0682818161363828,-0.0278906185588818,0.00466240641488278,0.0107337048181364,0.103603594619764,0.179316570680646,-0.23509780779841,FALSE,"SES_FRic","taxa"
