"Species","fos","ter","aqu","arb","diet_leaves","diet_flowers","diet_seed","diet_fruit","diet_inv","diet_vert","diurnal","nocturnal","crepuscular","wet_warm","wet_cold","dry_warm","dry_cold","bodymass_value","age_at_maturity_min_y","age_at_maturity_max_y","body_size_mm","size_at_maturity_min_mm","size_at_maturity_max_mm","longevity_max_y","litter_size_min_n","litter_size_max_n","reproductive_output_y","offspring_size_min_mm","offspring_size_max_mm","dir","lar","viv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_nect","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist"
"ITIS:175147",NA,NA,NA,NA,NA,NA,0,10,80,NA,NA,0,NA,NA,NA,NA,NA,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",100,0,0,0,0,0,0,0
"ITIS:176832",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,412.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,10,0,10,"Omnivore",20,40,40,0,0,0,0,1
"ITIS:824065",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",10,60,30,0,0,0,0,0
"ITIS:175185",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,1451.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,70,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,0
"ITIS:175187",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,1015.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,10,"VertFishScav",80,20,0,0,0,0,0,0
"ITIS:175163",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,1800.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,10,"Invertebrate",80,20,0,0,0,0,0,0
"ITIS:176971",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,725.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176815",NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,0,NA,NA,NA,NA,NA,1649.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,20,0,0,"Omnivore",0,20,80,0,0,0,0,1
"ITIS:175141",NA,NA,NA,NA,NA,NA,10,0,70,NA,NA,0,NA,NA,NA,NA,NA,918.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,10,"Invertebrate",80,20,0,0,0,0,0,0
"ITIS:174491",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,730.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,60,0,0,0,0,"VertFishScav",70,30,0,0,0,0,0,0
"ITIS:174990",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,9349.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,100,"PlantSeed",0,80,20,0,0,0,0,0
"ITIS:174985",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,10682.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,80,"PlantSeed",0,100,0,0,0,0,0,0
"ITIS:175171",NA,NA,NA,NA,NA,NA,10,0,70,NA,NA,0,NA,NA,NA,NA,NA,1049.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,10,"Invertebrate",100,0,0,0,0,0,0,0
"ITIS:174987",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,6377.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,100,"PlantSeed",0,50,50,0,0,0,0,0
"ITIS:175130",NA,NA,NA,NA,NA,NA,10,0,80,NA,NA,0,NA,NA,NA,NA,NA,1005.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",80,20,0,0,0,0,0,0
"ITIS:174474",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",0,100,0,0,0,0,0,0
"ITIS:174471",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,2251.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,10,"VertFishScav",0,100,0,0,0,0,0,0
"ITIS:174715",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,2528.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,0
"ITIS:175155",NA,NA,NA,NA,NA,NA,0,10,70,NA,NA,0,NA,NA,NA,NA,NA,2060.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,10,"Invertebrate",80,20,0,0,0,0,0,0
"ITIS:176985",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176875",NA,NA,NA,NA,NA,NA,10,0,30,NA,NA,0,NA,NA,NA,NA,NA,415.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,30,0,0,0,10,"Omnivore",100,0,0,0,0,0,0,1
"ITIS:559297",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,704.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,10,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:176808",NA,NA,NA,NA,NA,NA,0,10,20,NA,NA,0,NA,NA,NA,NA,NA,1529.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,30,0,20,0,0,"VertFishScav",0,50,50,0,0,0,0,1
"ITIS:176982",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,180.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:176974",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,991.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:561864",NA,NA,NA,NA,NA,NA,20,20,40,NA,NA,0,NA,NA,NA,NA,NA,16.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10,10,0,"Omnivore",0,0,0,20,60,20,0,0
"ITIS:562698",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0
"ITIS:178010",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,0,100,0
"ITIS:997858",NA,NA,NA,NA,NA,NA,30,30,10,NA,NA,0,NA,NA,NA,NA,NA,13.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"PlantSeed",0,0,0,50,50,0,0,0
"ITIS:179168",NA,NA,NA,NA,NA,NA,20,0,60,NA,NA,0,NA,NA,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"Invertebrate",0,0,40,30,30,0,0,0
"ITIS:174781",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,60,0,0,0,0,"VertFishScav",0,70,30,0,0,0,0,0
"ITIS:176792",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,692.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,20,0,20,0,0,"VertFishScav",0,30,70,0,0,0,0,1
"ITIS:177103",NA,NA,NA,NA,NA,NA,30,30,0,NA,NA,0,NA,NA,NA,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"PlantSeed",0,0,80,20,0,0,0,0
"ITIS:174469",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,4956.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,20,"VertFishScav",0,100,0,0,0,0,0,0
"ITIS:176793",NA,NA,NA,NA,NA,NA,0,20,20,NA,NA,0,NA,NA,NA,NA,NA,444.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,30,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:179738",NA,NA,NA,NA,NA,NA,40,0,30,NA,NA,0,NA,NA,NA,NA,NA,452.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,10,0,0,"Omnivore",0,0,90,10,0,0,0,0
"ITIS:176183",NA,NA,NA,NA,NA,NA,20,10,10,NA,NA,0,NA,NA,NA,NA,NA,5499.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,0,0,40,"PlantSeed",0,50,50,0,0,0,0,0
"ITIS:174587",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:174594",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,3591.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,80,0,0,0,"VertFishScav",0,40,60,0,0,0,0,1
"ITIS:174531",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,3150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174569",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",50,50,0,0,0,0,0,1
"ITIS:174656",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,50.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174553",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:562470",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,10,0,0,"Omnivore",50,50,0,0,0,0,0,1
"ITIS:723250",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:174605",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:174595",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,4206.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,60,0,0,0,"VertFishScav",20,40,40,0,0,0,0,1
"ITIS:174599",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174590",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:174650",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,30.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,10,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:660062",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1347.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,80,0,0,0,0,"VertFishScav",0,50,50,0,0,0,0,1
"ITIS:174588",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,147.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:554451",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,3897.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:176794",NA,NA,NA,NA,NA,NA,0,10,30,NA,NA,0,NA,NA,NA,NA,NA,287.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:174603",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:824134",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,2128.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:174611",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,702.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",40,60,0,0,0,0,0,1
"ITIS:563380",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,2781.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174549",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,848.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,20,0,0,"VertFishScav",50,50,0,0,0,0,0,1
"ITIS:174621",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174589",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,531.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:824137",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,3897.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174450",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,11731.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:561225",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,10,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174524",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,8905.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",10,90,0,0,0,0,0,1
"ITIS:174704",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,1288.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:824054",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,8905.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",10,90,0,0,0,0,0,1
"ITIS:174559",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:562596",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,228.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",80,20,0,0,0,0,0,1
"ITIS:824003",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",100,0,0,0,0,0,0,1
"ITIS:554144",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,98.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",0,100,0,0,0,0,0,1
"ITIS:174548",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",70,30,0,0,0,0,0,1
"ITIS:824104",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,119.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:824105",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,185.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,10,0,0,"VertFishScav",30,70,0,0,0,0,0,1
"ITIS:176861",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,1292.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,20,0,30,0,0,"VertFishScav",0,70,30,0,0,0,0,1
"ITIS:174612",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,10,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:824039",NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,0,NA,NA,NA,NA,NA,268.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,20,0,0,"Omnivore",0,50,50,0,0,0,0,0
"ITIS:824135",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,3897.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:554395",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,177.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:561224",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,2643.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,10,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174584",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174742",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174550",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",50,50,0,0,0,0,0,1
"ITIS:174676",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,328.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:174816",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,0,0,0,0,"Invertebrate",0,70,30,0,0,0,0,0
"ITIS:174536",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,611.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,0,0,0,"VertFishScav",20,80,0,0,0,0,0,1
"ITIS:176814",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,1056.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,30,0,20,0,0,"VertFishScav",30,40,30,0,0,0,0,1
"ITIS:176978",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,963.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,10,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176811",NA,NA,NA,NA,NA,NA,10,0,20,NA,NA,0,NA,NA,NA,NA,NA,693.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,50,0,0,0,0,"VertFishScav",20,50,30,0,0,0,0,1
"ITIS:174628",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,36.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,20,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:175161",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,1557.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",80,20,0,0,0,0,0,0
"ITIS:176851",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,549.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,30,0,0,"VertFishScav",0,30,70,0,0,0,0,1
"ITIS:824142",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,415.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",0,100,0,0,0,0,0,1
"ITIS:824079",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,307.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,20,0,0,"VertFishScav",0,50,40,10,0,0,0,1
"ITIS:176828",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,942.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,30,0,0,"VertFishScav",0,80,20,0,0,0,0,1
"ITIS:824040",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,210.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",40,50,10,0,0,0,0,0
"ITIS:174636",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,46.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,10,0,0,"Invertebrate",20,80,0,0,0,0,0,1
